Dates;Type;Price;Size
6/28/2023 1:52:36 PM;BEST_ASK;2.99;2287
6/28/2023 2:08:36 PM;BEST_ASK;2.99;2286
6/28/2023 2:17:36 PM;BEST_ASK;2.99;2285
6/28/2023 2:38:12 PM;BEST_ASK;2.99;8285
6/28/2023 2:38:36 PM;BEST_ASK;2.99;8284
6/28/2023 2:52:41 PM;BEST_BID;2.88;2000
6/28/2023 2:52:41 PM;TRADE;2.9;2000
6/28/2023 2:52:41 PM;BEST_BID;2.88;4037
6/28/2023 2:53:30 PM;BEST_ASK;2.99;10284
6/28/2023 3:00:27 PM;BEST_ASK;2.98;3000
6/28/2023 3:00:27 PM;BEST_BID;2.88;2000
6/28/2023 3:00:27 PM;BEST_ASK;2.98;4172
6/28/2023 3:05:36 PM;BEST_ASK;2.98;4171
6/28/2023 3:13:37 PM;BEST_ASK;2.97;3112
6/28/2023 3:13:38 PM;BEST_ASK;2.97;4283
6/28/2023 3:20:36 PM;BEST_ASK;2.97;4280
6/28/2023 3:52:56 PM;TRADE;2.88;500
6/28/2023 3:52:56 PM;BEST_BID;2.88;1500
6/28/2023 3:58:05 PM;BEST_ASK;2.97;3112
6/28/2023 3:58:05 PM;BEST_ASK;2.97;4297
6/28/2023 3:58:28 PM;BEST_ASK;2.95;5000
6/28/2023 3:58:28 PM;BEST_ASK;2.95;6163
6/28/2023 4:03:13 PM;BEST_BID;2.81;11000
6/28/2023 4:03:13 PM;BEST_ASK;2.88;1612
6/28/2023 4:03:13 PM;TRADE;2.88;1500
6/28/2023 4:03:13 PM;TRADE;2.88;1612
6/28/2023 4:03:13 PM;BEST_ASK;2.95;6163
6/28/2023 4:03:13 PM;BEST_BID;2.81;13102
6/28/2023 4:03:14 PM;BEST_BID;2.81;11490
6/28/2023 4:03:14 PM;TRADE;2.81;1612
6/28/2023 4:03:39 PM;BEST_BID;2.81;2990
6/28/2023 4:03:39 PM;BEST_BID;2.81;888
6/28/2023 4:09:59 PM;BEST_ASK;2.94;2500
6/28/2023 4:09:59 PM;BEST_ASK;2.94;3663
6/28/2023 4:12:57 PM;BEST_BID;2.85;400
6/28/2023 4:16:38 PM;BEST_ASK;2.94;3670
6/28/2023 4:20:00 PM;BEST_BID;2.85;400
6/28/2023 4:20:00 PM;BEST_ASK;2.94;3670
6/28/2023 4:20:00 PM;BEST_ASK;2.94;3663
6/28/2023 4:20:00 PM;BEST_ASK;2.94;2500
6/28/2023 4:20:00 PM;BEST_ASK;0;8
6/28/2023 4:22:11 PM;BEST_BID;2.86;888
6/28/2023 4:22:56 PM;BEST_ASK;2.67;2
6/28/2023 4:22:59 PM;BEST_ASK;2.9;9
6/28/2023 4:23:12 PM;BEST_ASK;2.94;2500
6/28/2023 4:30:00 PM;BEST_BID;2.86;888
6/28/2023 4:30:00 PM;BEST_ASK;2.94;2500
6/28/2023 4:45:00 PM;TRADE;2.81;0
6/29/2023 3:00:57 AM;BEST_BID;2.4;10000
6/29/2023 3:00:57 AM;BEST_ASK;2.99;6000
6/29/2023 7:30:03 AM;BEST_BID;2.71;11000
6/29/2023 7:30:03 AM;BEST_BID;2.86;888
6/29/2023 7:30:03 AM;BEST_ASK;2.94;2500
6/29/2023 8:11:26 AM;BEST_BID;2.8;888
6/29/2023 8:19:04 AM;BEST_ASK;2.65;23
6/29/2023 8:33:46 AM;BEST_BID;2.8;8888
6/29/2023 8:39:33 AM;BEST_BID;2.81;888
6/29/2023 8:49:18 AM;BEST_BID;2.98;25
6/29/2023 8:52:08 AM;BEST_BID;2.81;888
6/29/2023 8:52:27 AM;BEST_BID;2.98;50
6/29/2023 8:58:03 AM;BEST_ASK;2.65;1
6/29/2023 8:58:08 AM;BEST_ASK;2.65;2
6/29/2023 8:58:13 AM;BEST_ASK;2.65;1
6/29/2023 8:58:13 AM;BEST_ASK;2.8;18
6/29/2023 8:58:18 AM;BEST_ASK;2.65;2
6/29/2023 8:58:23 AM;BEST_ASK;2.65;1
6/29/2023 8:58:29 AM;BEST_ASK;2.8;18
6/29/2023 8:58:34 AM;BEST_ASK;2.65;2
6/29/2023 8:58:39 AM;BEST_ASK;2.65;1
6/29/2023 8:58:44 AM;BEST_ASK;2.8;18
6/29/2023 8:58:49 AM;BEST_ASK;2.65;2
6/29/2023 8:58:54 AM;BEST_ASK;2.65;1
6/29/2023 8:58:59 AM;BEST_ASK;2.8;18
6/29/2023 8:59:04 AM;BEST_ASK;2.65;2
6/29/2023 8:59:09 AM;BEST_ASK;2.65;1
6/29/2023 8:59:14 AM;BEST_ASK;2.8;18
6/29/2023 8:59:19 AM;BEST_ASK;2.65;2
6/29/2023 8:59:25 AM;BEST_ASK;2.65;1
6/29/2023 8:59:30 AM;BEST_ASK;2.8;18
6/29/2023 8:59:35 AM;BEST_ASK;2.65;2
6/29/2023 8:59:40 AM;BEST_ASK;2.65;1
6/29/2023 8:59:45 AM;BEST_ASK;2.8;18
6/29/2023 8:59:50 AM;BEST_ASK;2.65;2
6/29/2023 8:59:55 AM;BEST_ASK;2.65;1
6/29/2023 9:00:00 AM;BEST_ASK;2.8;18
6/29/2023 9:00:05 AM;BEST_ASK;2.65;2
6/29/2023 9:00:10 AM;BEST_BID;2.81;888
6/29/2023 9:00:10 AM;BEST_ASK;2.98;2470
6/29/2023 9:00:10 AM;TRADE;2.98;2
6/29/2023 9:00:10 AM;TRADE;2.98;18
6/29/2023 9:00:10 AM;TRADE;2.98;30
6/29/2023 9:01:12 AM;BEST_ASK;2.98;3638
6/29/2023 9:01:56 AM;BEST_ASK;2.98;6563
6/29/2023 9:01:56 AM;BEST_ASK;2.98;3638
6/29/2023 9:31:43 AM;BEST_BID;2.81;2809
6/29/2023 9:36:39 AM;TRADE;2.98;60
6/29/2023 9:36:39 AM;BEST_ASK;2.98;3578
6/29/2023 9:45:12 AM;BEST_BID;2.82;11000
6/29/2023 9:45:13 AM;BEST_BID;2.82;12928
6/29/2023 10:14:37 AM;BEST_BID;2.9;390
6/29/2023 11:56:19 AM;BEST_BID;2.91;888
6/29/2023 12:06:37 PM;BEST_BID;2.82;11000
6/29/2023 12:06:37 PM;TRADE;2.91;888
6/29/2023 12:06:37 PM;TRADE;2.9;390
6/29/2023 12:12:38 PM;BEST_BID;2.81;11000
6/29/2023 12:58:42 PM;BEST_ASK;2.99;4468
6/29/2023 12:58:42 PM;TRADE;2.98;2410
6/29/2023 12:58:42 PM;TRADE;2.98;1168
6/29/2023 12:58:42 PM;TRADE;2.99;1532
6/29/2023 12:58:42 PM;BEST_ASK;2.99;5636
6/29/2023 1:06:21 PM;BEST_BID;2.81;12000
6/29/2023 1:08:17 PM;TRADE;2.99;1070
6/29/2023 1:08:17 PM;BEST_ASK;2.99;4566
6/29/2023 1:39:53 PM;BEST_BID;2.82;3000
6/29/2023 1:48:47 PM;BEST_BID;2.83;870
6/29/2023 1:50:28 PM;BEST_BID;2.83;1870
6/29/2023 1:59:59 PM;BEST_BID;2.84;11000
6/29/2023 2:23:02 PM;BEST_BID;2.85;1000
6/29/2023 2:23:20 PM;BEST_BID;2.85;1870
6/29/2023 2:58:55 PM;BEST_ASK;2.99;4477
6/29/2023 2:58:55 PM;TRADE;2.99;89
6/29/2023 3:11:01 PM;BEST_ASK;3;4057
6/29/2023 3:11:01 PM;TRADE;2.99;3309
6/29/2023 3:11:01 PM;TRADE;2.99;1168
6/29/2023 3:11:01 PM;TRADE;3;523
6/29/2023 3:25:51 PM;TRADE;3;4057
6/29/2023 3:25:51 PM;BEST_BID;3;443
6/29/2023 3:25:51 PM;BEST_ASK;3.05;1251
6/29/2023 3:26:02 PM;BEST_BID;2.9;443
6/29/2023 3:27:37 PM;TRADE;3.05;1010
6/29/2023 3:27:37 PM;BEST_ASK;3.05;241
6/29/2023 3:30:03 PM;BEST_BID;3.05;202
6/29/2023 3:30:03 PM;BEST_ASK;3.09;4500
6/29/2023 3:30:03 PM;TRADE;3.05;241
6/29/2023 3:30:03 PM;TRADE;3.05;68
6/29/2023 3:30:03 PM;BEST_BID;3.05;134
6/29/2023 3:30:08 PM;BEST_BID;2.9;134
6/29/2023 3:56:01 PM;BEST_ASK;3.09;4432
6/29/2023 3:56:01 PM;TRADE;3.09;68
6/29/2023 3:59:03 PM;BEST_ASK;3.09;5600
6/29/2023 4:07:11 PM;BEST_ASK;3.09;4690
6/29/2023 4:07:11 PM;TRADE;3.09;910
6/29/2023 4:10:03 PM;BEST_ASK;3.09;3522
6/29/2023 4:10:03 PM;BEST_ASK;3.08;1168
6/29/2023 4:11:27 PM;BEST_ASK;3.08;519
6/29/2023 4:11:27 PM;TRADE;3.08;649
6/29/2023 4:13:36 PM;BEST_ASK;3.08;526
6/29/2023 4:16:27 PM;BEST_ASK;3.08;7
6/29/2023 4:20:00 PM;BEST_BID;2.9;134
6/29/2023 4:20:00 PM;BEST_ASK;3.08;7
6/29/2023 4:20:00 PM;BEST_ASK;3.09;3522
6/29/2023 4:20:00 PM;BEST_ASK;0;9
6/29/2023 4:20:05 PM;BEST_BID;3.02;1000
6/29/2023 4:20:32 PM;BEST_BID;3.03;134
6/29/2023 4:20:47 PM;BEST_BID;3.03;1134
6/29/2023 4:20:50 PM;BEST_BID;3.09;50
6/29/2023 4:21:04 PM;BEST_BID;3.1;1000
6/29/2023 4:23:02 PM;BEST_ASK;0;29
6/29/2023 4:25:21 PM;BEST_BID;3.03;134
6/29/2023 4:25:21 PM;BEST_ASK;3.09;2539
6/29/2023 4:25:21 PM;BEST_BID;3.03;134
6/29/2023 4:25:21 PM;BEST_ASK;3.09;2539
6/29/2023 4:25:21 PM;TRADE;3.09;9
6/29/2023 4:25:21 PM;TRADE;3.09;20
6/29/2023 4:25:21 PM;TRADE;3.09;2
6/29/2023 4:25:21 PM;TRADE;3.09;6
6/29/2023 4:25:21 PM;TRADE;3.09;30
6/29/2023 4:25:21 PM;TRADE;3.09;933
6/29/2023 4:25:21 PM;TRADE;3.09;50
6/29/2023 4:30:00 PM;BEST_BID;3.03;134
6/29/2023 4:30:00 PM;BEST_ASK;3.09;2539
6/29/2023 4:45:00 PM;TRADE;3.09;0
6/30/2023 3:50:47 AM;BEST_BID;2.85;1500
6/30/2023 3:50:47 AM;BEST_ASK;3.85;10000
6/30/2023 7:30:03 AM;BEST_ASK;3.09;2539
6/30/2023 7:46:30 AM;BEST_ASK;2.91;16
6/30/2023 8:16:53 AM;BEST_BID;0;500
6/30/2023 8:17:25 AM;BEST_BID;0;1500
6/30/2023 8:50:25 AM;BEST_ASK;2.8;330
6/30/2023 9:00:12 AM;TRADE;3.09;330
6/30/2023 9:00:12 AM;TRADE;3.09;16
6/30/2023 9:00:12 AM;BEST_BID;2.85;4000
6/30/2023 9:00:12 AM;BEST_ASK;3.09;1280
6/30/2023 9:00:12 AM;TRADE;3.09;29
6/30/2023 9:00:12 AM;TRADE;3.09;125
6/30/2023 9:00:12 AM;TRADE;3.09;1000
6/30/2023 9:00:12 AM;BEST_ASK;3.09;2527
6/30/2023 9:01:06 AM;BEST_ASK;3.09;3437
6/30/2023 9:01:25 AM;BEST_ASK;3.09;3387
6/30/2023 9:02:25 AM;BEST_ASK;3.09;3367
6/30/2023 9:03:05 AM;BEST_BID;2.85;1900
6/30/2023 9:03:05 AM;TRADE;2.85;1000
6/30/2023 9:03:05 AM;TRADE;2.85;500
6/30/2023 9:03:05 AM;TRADE;2.85;600
6/30/2023 9:03:05 AM;BEST_BID;2.85;4952
6/30/2023 9:03:14 AM;BEST_BID;2.86;4900
6/30/2023 9:03:44 AM;BEST_BID;2.87;470
6/30/2023 9:05:00 AM;BEST_BID;2.86;4370
6/30/2023 9:05:00 AM;TRADE;2.87;470
6/30/2023 9:05:00 AM;TRADE;2.86;530
6/30/2023 9:05:00 AM;BEST_BID;2.86;6272
6/30/2023 9:09:40 AM;BEST_ASK;3.08;2500
6/30/2023 9:09:41 AM;BEST_ASK;3.08;3677
6/30/2023 9:09:50 AM;BEST_BID;2.88;1200
6/30/2023 9:09:50 AM;BEST_BID;2.88;3095
6/30/2023 9:09:57 AM;BEST_ASK;3.07;1280
6/30/2023 9:09:58 AM;BEST_ASK;3.07;2457
6/30/2023 9:10:00 AM;BEST_ASK;3.06;2500
6/30/2023 9:10:01 AM;BEST_ASK;3.06;3677
6/30/2023 9:10:08 AM;BEST_BID;2.88;2095
6/30/2023 9:10:08 AM;TRADE;2.88;1000
6/30/2023 9:10:08 AM;BEST_BID;2.88;200
6/30/2023 9:10:13 AM;BEST_ASK;3.06;4587
6/30/2023 9:10:15 AM;BEST_BID;2.9;2000
6/30/2023 9:12:35 AM;BEST_BID;2.9;1000
6/30/2023 9:12:35 AM;TRADE;2.9;1000
6/30/2023 9:12:35 AM;BEST_BID;2.9;2863
6/30/2023 9:13:19 AM;BEST_ASK;3.05;2280
6/30/2023 9:13:20 AM;BEST_ASK;3.05;3457
6/30/2023 9:13:48 AM;BEST_ASK;3.04;2500
6/30/2023 9:13:49 AM;BEST_ASK;3.04;3677
6/30/2023 9:15:52 AM;BEST_ASK;3.03;2280
6/30/2023 9:15:52 AM;BEST_ASK;3.03;3457
6/30/2023 9:18:14 AM;BEST_ASK;3.03;2757
6/30/2023 9:18:14 AM;TRADE;3.03;700
6/30/2023 9:19:20 AM;BEST_ASK;3.02;2500
6/30/2023 9:19:21 AM;BEST_ASK;3.02;3677
6/30/2023 9:24:11 AM;TRADE;2.9;1000
6/30/2023 9:24:11 AM;BEST_BID;2.9;1863
6/30/2023 9:24:11 AM;BEST_BID;2.88;200
6/30/2023 9:24:11 AM;BEST_BID;2.9;1909
6/30/2023 9:24:11 AM;BEST_BID;2.88;200
6/30/2023 9:24:16 AM;BEST_ASK;3;1580
6/30/2023 9:24:16 AM;BEST_ASK;3;2757
6/30/2023 9:24:21 AM;TRADE;2.88;200
6/30/2023 9:24:21 AM;TRADE;2.88;1380
6/30/2023 9:24:21 AM;BEST_BID;2.82;4370
6/30/2023 9:24:21 AM;BEST_ASK;2.88;1380
6/30/2023 9:24:21 AM;BEST_ASK;3;1177
6/30/2023 9:24:21 AM;BEST_BID;2.82;7390
6/30/2023 9:24:45 AM;BEST_ASK;3;2087
6/30/2023 9:24:53 AM;BEST_ASK;2.99;1000
6/30/2023 9:24:54 AM;BEST_ASK;2.99;2177
6/30/2023 9:25:26 AM;BEST_ASK;2.98;1500
6/30/2023 9:25:27 AM;BEST_ASK;2.98;2677
6/30/2023 9:29:55 AM;BEST_BID;2.82;4370
6/30/2023 9:30:08 AM;BEST_ASK;2.97;1000
6/30/2023 9:30:08 AM;BEST_ASK;2.97;2177
6/30/2023 9:31:37 AM;BEST_BID;2.82;6287
6/30/2023 9:31:49 AM;BEST_BID;2.82;5287
6/30/2023 9:31:49 AM;TRADE;2.82;1000
6/30/2023 9:32:05 AM;BEST_ASK;2.96;2500
6/30/2023 9:32:06 AM;BEST_ASK;2.96;3677
6/30/2023 9:32:20 AM;BEST_ASK;2.95;1000
6/30/2023 9:32:20 AM;BEST_ASK;2.95;2177
6/30/2023 9:37:40 AM;BEST_BID;2.83;2000
6/30/2023 9:38:52 AM;BEST_BID;2.82;2370
6/30/2023 9:38:52 AM;TRADE;2.83;2000
6/30/2023 9:38:52 AM;TRADE;2.82;1000
6/30/2023 9:38:58 AM;BEST_BID;2.81;2470
6/30/2023 9:39:05 AM;BEST_ASK;2.94;3500
6/30/2023 9:39:05 AM;BEST_BID;2.81;4396
6/30/2023 9:39:05 AM;BEST_BID;2.81;2470
6/30/2023 9:39:05 AM;BEST_ASK;2.94;4677
6/30/2023 9:39:24 AM;BEST_ASK;2.93;2000
6/30/2023 9:39:25 AM;BEST_ASK;2.93;3177
6/30/2023 9:41:35 AM;BEST_BID;2.81;3220
6/30/2023 9:43:07 AM;BEST_BID;2.81;5138
6/30/2023 10:03:01 AM;BEST_BID;2.82;1000
6/30/2023 10:03:37 AM;BEST_BID;2.82;2929
6/30/2023 10:04:20 AM;BEST_ASK;2.93;3172
6/30/2023 10:04:20 AM;TRADE;2.93;5
6/30/2023 10:05:36 AM;BEST_BID;2.84;100
6/30/2023 10:17:16 AM;BEST_BID;2.86;100
6/30/2023 10:17:38 AM;BEST_BID;2.88;150
6/30/2023 10:18:07 AM;BEST_BID;2.9;150
6/30/2023 1:03:48 PM;TRADE;2.93;150
6/30/2023 1:03:48 PM;BEST_ASK;2.93;3022
6/30/2023 1:04:04 PM;BEST_ASK;2.93;1111
6/30/2023 1:04:04 PM;TRADE;2.93;1845
6/30/2023 1:04:04 PM;TRADE;2.93;66
6/30/2023 1:07:46 PM;BEST_BID;2.93;889
6/30/2023 1:07:46 PM;BEST_ASK;3;4040
6/30/2023 1:07:46 PM;TRADE;2.93;1111
6/30/2023 1:07:56 PM;BEST_BID;2.9;150
6/30/2023 1:08:12 PM;BEST_ASK;2.99;2111
6/30/2023 1:08:12 PM;BEST_ASK;2.99;3327
6/30/2023 1:09:20 PM;BEST_ASK;2.93;2500
6/30/2023 1:09:50 PM;BEST_BID;2.88;150
6/30/2023 1:09:50 PM;BEST_ASK;2.9;2350
6/30/2023 1:09:50 PM;BEST_ASK;2.9;205
6/30/2023 1:09:50 PM;TRADE;2.9;150
6/30/2023 1:09:50 PM;TRADE;2.9;2145
6/30/2023 1:10:10 PM;BEST_BID;2.86;100
6/30/2023 1:10:10 PM;BEST_ASK;2.88;55
6/30/2023 1:10:10 PM;BEST_ASK;2.99;3327
6/30/2023 1:10:10 PM;TRADE;2.88;150
6/30/2023 1:10:10 PM;TRADE;2.88;55
6/30/2023 1:10:25 PM;BEST_ASK;2.99;3298
6/30/2023 1:25:44 PM;BEST_ASK;2.98;3130
6/30/2023 1:25:44 PM;BEST_ASK;2.98;4317
6/30/2023 1:26:25 PM;BEST_ASK;2.98;4316
6/30/2023 1:38:29 PM;BEST_ASK;2.97;2111
6/30/2023 1:38:29 PM;BEST_ASK;2.97;3297
6/30/2023 1:42:25 PM;BEST_ASK;2.97;3296
6/30/2023 2:32:47 PM;BEST_ASK;2.88;2000
6/30/2023 2:32:48 PM;BEST_ASK;2.88;3176
6/30/2023 2:33:32 PM;BEST_BID;2.84;100
6/30/2023 2:33:32 PM;BEST_ASK;2.86;1900
6/30/2023 2:33:32 PM;BEST_ASK;2.88;1176
6/30/2023 2:33:32 PM;TRADE;2.86;100
6/30/2023 2:33:32 PM;TRADE;2.86;1900
6/30/2023 2:53:09 PM;BEST_BID;2.86;3200
6/30/2023 2:56:35 PM;BEST_ASK;2.97;5241
6/30/2023 2:56:35 PM;TRADE;2.88;1176
6/30/2023 2:56:40 PM;BEST_ASK;2.96;4306
6/30/2023 2:57:12 PM;BEST_ASK;2.96;5481
6/30/2023 2:59:17 PM;BEST_BID;2.84;100
6/30/2023 2:59:52 PM;BEST_ASK;2.96;2631
6/30/2023 2:59:52 PM;TRADE;2.96;2850
6/30/2023 3:33:34 PM;BEST_BID;2.85;515
6/30/2023 3:34:58 PM;BEST_ASK;2.95;2111
6/30/2023 3:34:58 PM;BEST_ASK;2.95;3286
6/30/2023 3:35:37 PM;BEST_BID;3;5258
6/30/2023 3:35:37 PM;BEST_ASK;3.02;10000
6/30/2023 3:35:37 PM;BEST_BID;2.85;515
6/30/2023 3:35:37 PM;TRADE;2.95;2111
6/30/2023 3:35:37 PM;TRADE;2.95;1175
6/30/2023 3:35:37 PM;TRADE;2.96;1456
6/30/2023 3:35:37 PM;TRADE;3;5258
6/30/2023 3:36:12 PM;BEST_ASK;3.02;11198
6/30/2023 3:36:53 PM;BEST_ASK;3.02;1198
6/30/2023 3:37:09 PM;BEST_BID;2.86;2000
6/30/2023 3:37:25 PM;BEST_ASK;3.02;1183
6/30/2023 3:40:10 PM;BEST_ASK;3.02;1405
6/30/2023 3:48:00 PM;BEST_ASK;3.02;1183
6/30/2023 3:48:02 PM;BEST_ASK;3.02;1405
6/30/2023 3:48:03 PM;BEST_ASK;3.02;1183
6/30/2023 3:48:06 PM;BEST_ASK;3.02;1405
6/30/2023 3:48:07 PM;BEST_ASK;3.02;1183
6/30/2023 3:48:08 PM;BEST_ASK;3.02;1405
6/30/2023 3:48:09 PM;BEST_ASK;3.02;1183
6/30/2023 3:48:10 PM;BEST_ASK;3.02;1405
6/30/2023 3:48:11 PM;BEST_ASK;3.02;1183
6/30/2023 3:48:12 PM;BEST_ASK;3.02;1405
6/30/2023 3:48:13 PM;BEST_ASK;3.02;1183
6/30/2023 3:48:16 PM;BEST_ASK;3.02;1405
6/30/2023 3:48:17 PM;BEST_ASK;3.02;1183
6/30/2023 3:48:18 PM;BEST_ASK;3.02;1405
6/30/2023 3:48:19 PM;BEST_ASK;3.02;1183
6/30/2023 3:48:20 PM;BEST_ASK;3.02;1405
6/30/2023 3:48:21 PM;BEST_ASK;3.02;1183
6/30/2023 3:48:22 PM;BEST_ASK;3.02;1405
6/30/2023 3:48:23 PM;BEST_ASK;3.02;1183
6/30/2023 3:49:12 PM;BEST_ASK;3.02;1405
6/30/2023 3:53:25 PM;BEST_ASK;3.02;1399
6/30/2023 3:56:00 PM;BEST_BID;2.86;1778
6/30/2023 3:56:00 PM;TRADE;2.86;222
6/30/2023 3:56:00 PM;BEST_ASK;3.02;1177
6/30/2023 4:20:00 PM;BEST_BID;2.86;1778
6/30/2023 4:20:00 PM;BEST_ASK;3.02;1177
6/30/2023 4:20:00 PM;BEST_ASK;3.09;10000
6/30/2023 4:20:00 PM;BEST_ASK;2.72;8
6/30/2023 4:22:56 PM;BEST_ASK;2.8;5
6/30/2023 4:25:13 PM;TRADE;2.86;5
6/30/2023 4:25:13 PM;BEST_BID;2.86;1773
6/30/2023 4:25:13 PM;BEST_ASK;3.05;17831
6/30/2023 4:25:13 PM;BEST_BID;2.86;1773
6/30/2023 4:25:13 PM;BEST_ASK;3.05;17831
6/30/2023 4:30:00 PM;BEST_BID;2.86;1773
6/30/2023 4:30:00 PM;BEST_ASK;3.05;17831
6/30/2023 4:45:00 PM;TRADE;2.86;0
07.03.2023 03:01;BEST_BID;2.4;10000
07.03.2023 03:01;BEST_ASK;3.85;10000
07.03.2023 07:30;BEST_BID;2.82;11000
07.03.2023 07:30;BEST_BID;2.86;1773
07.03.2023 07:30;BEST_ASK;3.09;10000
07.03.2023 07:39;BEST_ASK;3.02;4250
07.03.2023 07:40;BEST_ASK;3.02;8765
07.03.2023 07:42;BEST_ASK;2.86;3900
07.03.2023 08:16;BEST_BID;2.86;5269
07.03.2023 08:16;BEST_ASK;2.82;10000
07.03.2023 08:17;BEST_BID;0;20000
07.03.2023 08:17;BEST_ASK;2.69;20
07.03.2023 08:58;BEST_ASK;2.69;297
07.03.2023 09:00;BEST_BID;2.82;8999
07.03.2023 09:00;BEST_ASK;2.84;3000
07.03.2023 09:00;TRADE;2.82;1000
07.03.2023 09:00;TRADE;2.82;2000
07.03.2023 09:00;TRADE;2.82;496
07.03.2023 09:00;TRADE;2.82;20
07.03.2023 09:00;TRADE;2.82;277
07.03.2023 09:00;TRADE;2.82;9693
07.03.2023 09:00;TRADE;2.82;5168
07.03.2023 09:00;TRADE;2.82;1296
07.03.2023 09:00;TRADE;2.82;3546
07.03.2023 09:00;TRADE;2.82;500
07.03.2023 09:00;TRADE;2.82;5458
07.03.2023 09:00;TRADE;2.82;1226
07.03.2023 09:00;TRADE;2.82;1001
07.03.2023 09:00;BEST_ASK;2.84;4188
07.03.2023 09:00;BEST_BID;2.82;999
07.03.2023 09:00;TRADE;2.82;8000
07.03.2023 09:00;BEST_BID;2.82;199
07.03.2023 09:00;TRADE;2.82;800
07.03.2023 09:01;BEST_ASK;2.84;1188
07.03.2023 09:01;BEST_BID;2.8;2199
07.03.2023 09:01;TRADE;2.82;199
07.03.2023 09:01;TRADE;2.8;1000
07.03.2023 09:01;TRADE;2.8;1801
07.03.2023 09:02;BEST_BID;2.77;1399
07.03.2023 09:02;TRADE;2.8;2199
07.03.2023 09:02;TRADE;2.77;801
07.03.2023 09:02;TRADE;2.77;1399
07.03.2023 09:02;BEST_BID;2.7;4200
07.03.2023 09:02;BEST_ASK;2.77;3577
07.03.2023 09:03;BEST_BID;2.7;623
07.03.2023 09:03;BEST_ASK;2.8;1188
07.03.2023 09:03;TRADE;2.7;1000
07.03.2023 09:03;TRADE;2.7;2000
07.03.2023 09:03;TRADE;2.7;577
07.03.2023 09:03;BEST_ASK;2.8;1181
07.03.2023 09:03;BEST_ASK;2.8;2718
07.03.2023 09:03;BEST_ASK;2.8;1537
07.03.2023 09:03;BEST_ASK;2.8;2784
07.03.2023 09:03;BEST_ASK;2.8;5816
07.03.2023 09:05;BEST_BID;2.5;6800
07.03.2023 09:05;BEST_ASK;2.4;17208
07.03.2023 09:05;TRADE;2.7;623
07.03.2023 09:06;BEST_ASK;2;172
07.03.2023 09:06;BEST_BID;2.52;6500
07.03.2023 09:06;BEST_BID;2.62;7500
07.03.2023 09:06;BEST_ASK;2;173
07.03.2023 09:06;BEST_BID;2.62;4000
07.03.2023 09:07;BEST_BID;2.62;5000
07.03.2023 09:07;BEST_BID;2.62;4000
07.03.2023 09:07;BEST_ASK;2;313
07.03.2023 09:08;BEST_BID;2.62;7500
07.03.2023 09:08;BEST_ASK;2;451
07.03.2023 09:09;BEST_BID;2.52;341
07.03.2023 09:09;BEST_ASK;2.8;9987
07.03.2023 09:09;TRADE;2.52;172
07.03.2023 09:09;TRADE;2.52;1
07.03.2023 09:09;TRADE;2.52;140
07.03.2023 09:09;TRADE;2.52;138
07.03.2023 09:09;TRADE;2.52;7049
07.03.2023 09:09;TRADE;2.52;4000
07.03.2023 09:09;TRADE;2.52;6159
07.03.2023 09:09;BEST_ASK;2.8;6627
07.03.2023 09:09;BEST_ASK;2.86;11011
07.03.2023 09:09;BEST_ASK;2.86;12939
07.03.2023 09:09;BEST_ASK;2.8;3243
07.03.2023 09:09;BEST_BID;2.52;3786
07.03.2023 09:09;BEST_BID;2.52;341
07.03.2023 09:09;BEST_BID;2.52;3786
07.03.2023 09:09;BEST_ASK;2.78;7500
07.03.2023 09:09;BEST_BID;2.52;341
07.03.2023 09:10;BEST_ASK;2.6;3999
07.03.2023 09:10;BEST_BID;2.52;3786
07.03.2023 09:12;BEST_BID;2.52;3445
07.03.2023 09:12;BEST_ASK;2.6;6209
07.03.2023 09:13;TRADE;2.52;2493
07.03.2023 09:13;BEST_BID;2.52;952
07.03.2023 09:19;BEST_BID;2.5;6800
07.03.2023 09:19;TRADE;2.52;952
07.03.2023 09:19;BEST_BID;2.4;10000
07.03.2023 09:19;BEST_ASK;2.5;700
07.03.2023 09:19;BEST_ASK;2.6;6209
07.03.2023 09:19;TRADE;2.5;5400
07.03.2023 09:19;TRADE;2.5;1000
07.03.2023 09:19;TRADE;2.5;400
07.03.2023 09:19;TRADE;2.5;700
07.03.2023 09:20;BEST_BID;2.5;3000
07.03.2023 09:28;BEST_BID;2.5;5978
07.03.2023 09:36;BEST_BID;2.5;3978
07.03.2023 09:36;TRADE;2.5;2000
07.03.2023 09:36;BEST_ASK;2.59;3000
07.03.2023 09:37;BEST_ASK;2.59;4882
07.03.2023 09:37;BEST_ASK;2.59;3882
07.03.2023 09:37;TRADE;2.59;1000
07.03.2023 09:39;BEST_ASK;2.59;1382
07.03.2023 09:39;TRADE;2.59;2000
07.03.2023 09:39;TRADE;2.59;500
07.03.2023 09:39;BEST_BID;2.51;3000
07.03.2023 09:43;TRADE;2.59;1382
07.03.2023 09:43;TRADE;2.6;1486
07.03.2023 09:43;BEST_ASK;2.6;2513
07.03.2023 09:44;BEST_BID;2.52;787
07.03.2023 09:44;BEST_ASK;2.8;3243
07.03.2023 09:44;TRADE;2.6;2513
07.03.2023 09:44;BEST_BID;2.53;2538
07.03.2023 09:44;BEST_BID;2.55;787
07.03.2023 09:44;BEST_ASK;2.8;4491
